"source","text","nwords","contains_url","sentiment","dow","day","hour"
"Android","My list of potential U.S. Supreme Court Justices was very well recieved. During the next number of weeks I may be adding to the list!",25,FALSE,"anger","Wednesday",138,21.8747222222223
"Android","Looks like yet another terrorist attack. Airplane departed from Paris. When will we get tough, smart and vigilant? Great hate and sickness!",22,FALSE,"negative","Thursday",139,5.46333333333337
"iOS","Thank you @LtStevenLRogers. We will respond to terrorism with strength in 2017!
https://t.co/Mk4YuuRf4s",12,TRUE,"anger","Thursday",139,14.616111111111
"Android","I said that Crooked Hillary Clinton is ""not qualified"" to be president because she has ""very bad judgement"" - Bernie said the same thing!",24,FALSE,"positive","Friday",140,4.67694444444419
"Android","Crooked Hillary has zero imagination and even less stamina. ISIS, China, Russia and all would love for her to be president. 4 more years!",24,FALSE,"positive","Friday",140,4.78583333333313
"Android","Look where the world is today, a total mess, and ISIS is still running around wild. I can fix it fast, Hillary has no chance!",25,FALSE,"negative","Friday",140,4.97972222222234
"Android","Crooked Hillary Clinton looks presidential? I don't think so! Four more years of Obama and our country will never come back. ISIS LAUGHS!",23,FALSE,NA,"Friday",140,5.14694444444444
"Android","Crooked Hillary can't even close the deal with Bernie - and the Dems have it rigged in favor of Hillary. Four more years of this? No way!",27,FALSE,"anticipation","Friday",140,5.43888888888887
"iOS","I am on my way! See you all soon! https://t.co/Arw19Antpj",10,TRUE,NA,"Friday",140,10.2522222222221
"iOS","Crooked Hillary Clinton- discussing the #SecondAmendment at a private event. #2A cc: @NRA https://t.co/vV31Pbpkmn",14,TRUE,NA,"Friday",140,10.6122222222225
"iOS","Thanks @piersmorgan! 
""Trump is the most unpredictable, extraordinary, entertaining&amp;massively popular candidate this country has ever seen.""",16,FALSE,"positive","Friday",140,11.1544444444446
"iOS","Failing @NYTimes will always take a good story about me and make it bad. Every article is unfair and biased. Very sad!",22,FALSE,"negative","Friday",140,11.189166666667
"iOS","Thank you! An honor to be the first candidate ever endorsed by the @NRA- prior to @GOPconvention! #Trump2016 #2A  https://t.co/ygLUAl7gzx",21,TRUE,"positive","Friday",140,15.1133333333335
"iOS","Great day in Kentucky with Wayne LaPierre, Chris Cox &amp; the @NRA! 
#MakeAmericaGreatAgain #Trump2016 https://t.co/aJ7s0aqqj0",15,TRUE,NA,"Friday",140,16.9277777777777
"iOS","Thank you for your wonderful endorsement today @TGowdySC. It means a great deal to me. We will not disappoint! #Trump2016",20,FALSE,"joy","Friday",140,17.8383333333334
"Android","@montgomeriefdn  Colin, great to have you at Trump Turnberry. So proud of you and your GREAT playing! You made winning MAJORS look easy!",24,FALSE,"anticipation","Friday",140,18.6047222222226
"Android","Thank you @TheTodaysGolfer for the wonderful statement that ""the new par 3 9th hole @Trump Turnberry could be the most dramatic in Britain.""",23,FALSE,"positive","Friday",140,19.745277777778
"Android","Crooked Hillary Clinton wants to essentially abolish the 2nd Amendment. No gun owner can ever vote for Clinton!",18,FALSE,"anger","Friday",140,20.8658333333335
"Android","Crooked Hillary is spending tremendous amounts of Wall Street money on false ads against me. She is a very dishonest person!",21,FALSE,"anger","Friday",140,20.9455555555555
"Android","While our wonderful president was out playing golf all day, the TSA is falling apart, just like our government! Airports a total disaster!",23,FALSE,"negative","Saturday",141,5.9388888888891
"Android","Crooked Hillary wants to get rid of all guns and yet she is surrounded by bodyguards who are fully armed. No more guns to protect Hillary!",26,FALSE,"positive","Saturday",141,7.83305555555535
"Android",".@CNN is so negative, getting even worse as I get closer. Just had two anti-Trump losers with zero rebuttal from my team. Turning off!",24,FALSE,"negative","Saturday",141,11.1405555555552
"iOS","MAKE AMERICA GREAT AGAIN! https://t.co/MAZK5bdZuD",5,TRUE,NA,"Saturday",141,12.0116666666668
"iOS","Crooked Hillary Clintons foreign interventions unleashed ISIS in Syria, Iraq and Libya. She is reckless and dangerous!",17,FALSE,"negative","Saturday",141,12.0447222222224
"iOS","Thank you to all of the men and women who have served our country. You are our true heroes! #ArmedForcesDay https://t.co/A3Wus0cRIO",21,TRUE,"joy","Saturday",141,15.2188888888888
"Android","Crooked Hillary said that I  want guns brought into the school classroom. Wrong!",14,FALSE,"negative","Saturday",141,22.9274999999998
"Android","Hillary Clinton is not qualified to be president because her judgement has been proven to be so bad! Would be four more years of stupidity!",25,FALSE,"trust","Sunday",142,7.79666666666685
"iOS","Why do the networks continue to put dopey @BillKristol on panels when he has called every single shot about me wrong for 2 yrs?",24,FALSE,"negative","Sunday",142,9.79583333333335
"iOS","How can Crooked Hillary say she cares about women when she is silent on radical Islam, which horribly oppresses women?",20,FALSE,"negative","Sunday",142,14.6180555555557
"iOS","Crooked Hillary wants a radical 500% increase in Syrian refugees. We can’t allow this. Time to get smart and protect America!",21,FALSE,"positive","Sunday",142,14.6383333333335
"iOS","Join me on Wednesday, May 25th at the Anaheim Convention Center!
#Trump2016 #MAGA 
Tickets: https://t.co/mmPck1HYrC https://t.co/xGkVbxTamz",15,TRUE,"positive","Sunday",142,14.7825
"Android","Bernie Sanders is continuing his quest because he believes that Crooked Hillary Clinton will be forced out of the race - e-mail scandal!",23,FALSE,"anticipation","Sunday",142,15.5425
"Android","The American people are sick and tired of not being able to lead normal lives and to constantly be on the lookout for terror and terrorists!",26,FALSE,"negative","Sunday",142,15.7466666666664
"iOS","Thank you America! #Trump2016 https://t.co/xfINxdRNiQ",5,TRUE,NA,"Sunday",142,17.9133333333336
"Android","In trade, military and EVERYTHING else, it will be AMERICA FIRST! This will quickly lead to our ultimate goal: MAKE AMERICA GREAT AGAIN!",23,FALSE,"anticipation","Monday",143,8.78250000000003
"Android","I will be interviewed on @oreillyfactor at 8:00 P.M. Enjoy!",10,FALSE,"anticipation","Monday",143,18.7108333333331
"iOS","Join me in California or Montana!
5/25/16: Anaheim, California
https://t.co/mmPck1HYrC
5/26/16: Billings, Montana
https://t.co/atvrCgjFDe",10,TRUE,"positive","Monday",143,19.4280555555554
"Android","While under no obligation to do so, I have raised between 5 &amp; 6 million dollars, including 1million dollars from me, for our VETERANS. Nice!",25,FALSE,"positive","Monday",143,21.6466666666665
"Android","Much of the money I have raised for our veterans has already been distributed, with the rest to go shortly to various other veteran groups.",25,FALSE,"positive","Monday",143,21.768888888889
"Android","Amazingly, with all of the money I have raised for the vets, I have got nothing but bad publicity from the dishonest and disgusting media.",25,FALSE,"anger","Monday",143,21.8466666666664
"Android","I just released my financial disclosure forms, the largest numbers in the history of the F.E.C. Even the dishonest media thinks great!",22,FALSE,"anger","Tuesday",144,5.69555555555576
"Android","Crooked Hillary Clinton overregulates, overtaxes and doesn't care about jobs. Most importantly, she suffers from plain old bad judgement!",19,FALSE,"anger","Tuesday",144,6.70972222222213
"iOS","Thank you @DailyMail- for setting the failing @NYTimes story straight. This is what the NYT's should have written! 
https://t.co/Feb6dhctQo",19,TRUE,"anger","Tuesday",144,16.0019444444445
"iOS","After raising, w/ no obligation, almost $6M for Vets, I couldn't believe protesters formed @ Trump Tower. JUST OUT- SENT BY CROOKED HILLARY!",23,FALSE,"positive","Tuesday",144,19.5463888888892
"iOS","Great honor to receive today's endorsement of @RickSantorum. Really nice! #Trump2016",11,FALSE,"positive","Tuesday",144,19.5575000000001
"iOS","Thank you Washington! #Trump2016
#MakeAmericaGreatAgain https://t.co/v9glTwj6gy",5,TRUE,NA,"Tuesday",144,22.4388888888891
"Android","Great rally in New Mexico, amazing crowd! Now in L.A. Big rally in Anaheim.",14,FALSE,NA,"Wednesday",145,0.212222222222408
"Android","@elizabethforma Goofy Elizabeth Warren, sometimes referred to as Pocahontas because she faked the fact she is native American, is a lowlife!",21,FALSE,NA,"Wednesday",145,0.624722222222545
"Android","@elizabethforma  Goofy Elizabeth Warren, sometimes known as Pocahontas, bought foreclosed housing and made a quick killing. Total hypocrite!",19,FALSE,"negative","Wednesday",145,7.29444444444471
"Android","Goofy Senator Elizabeth Warren @elizabethforma has done less in the U.S. Senate than practically any other senator. All talk, no action!",21,FALSE,"positive","Wednesday",145,7.53222222222189
"Android","Crooked Hillary Clinton just can't close the deal with Bernie. I had to knock out 16 very good and smart candidates. Hillary doesn't have it",25,FALSE,"anticipation","Wednesday",145,8.24944444444418
"Android","The protesters in New Mexico were thugs who were flying the Mexican flag. The rally inside was big and beautiful, but outside, criminals!",23,FALSE,"positive","Wednesday",145,8.66055555555545
"iOS","Thank you Washington! Honored to say, on behalf of our great movement, we have broken the all time record for votes in GOP primary history.",25,FALSE,"anger","Wednesday",145,13.7152777777781
"iOS","Thank you Anaheim, California!
#Trump2016 https://t.co/AEShamhNVS",5,TRUE,NA,"Wednesday",145,18.3150000000001
"Android","The Inspector General's report on Crooked Hillary Clinton is a disaster. Such bad judgement and temperament cannot be allowed in the W.H.",22,FALSE,"anger","Thursday",146,8.30750000000012
"iOS",".@kimguilfoyle- just watched you on @OutnumberedFNC- thank you!",8,FALSE,NA,"Thursday",146,11.5833333333333
"iOS","Thank you Mr. &amp; Mrs. @TomBarrackJr for the wonderful and magical evening last night. It will not be forgotten. #Trump2016",20,FALSE,"joy","Thursday",146,13.9866666666667
"iOS","I find it offensive that Goofy Elizabeth Warren, sometimes referred to as Pocahontas, pretended to be Native American to get in Harvard.",22,FALSE,"negative","Thursday",146,16.2544444444447
"iOS","Thank you! #Trump2016
https://t.co/SPJfMFyPjU",3,TRUE,NA,"Thursday",146,16.4727777777778
"iOS","Celebrating 1237! #Trump2016 
https://t.co/hPQJc7eor0",4,TRUE,"anticipation","Thursday",146,16.5086111111111
"iOS","My wife @MELANIATRUMP, and my children will be featured on @FoxNews with @Greta- 7pmE. Enjoy!
#MeetTheTrumps #Trump2016",16,FALSE,"anticipation","Thursday",146,17.3805555555557
"Android","Poll data shows that @marcorubio does by far the best in holding onto his Senate seat in Florida. Important to keep the MAJORITY. Run Marco!",25,FALSE,"trust","Thursday",146,21.1508333333336
"iOS","AN AMERICA FIRST ENERGY PLAN
#MakeAmericaGreatAgain #Trump2016
https://t.co/kTi6e1zyNI https://t.co/WjI8Rx11no",7,TRUE,"anticipation","Friday",147,9.16861111111098
"iOS","Bill O'Reilly doing a major special on @OreillyFactor tonight- @FoxNews at 8pmE. Watch it, should be good! #Trump2016",18,FALSE,"positive","Friday",147,12.5988888888892
"Android","I am on @oreillyfactor tonight, a big special. @FoxNews  at 8:00 P.M. ENJOY!",14,FALSE,"joy","Friday",147,18.3222222222223
"iOS","Wow- 25,000 in San Diego, California!
Thank you!! #Trump2016 https://t.co/1NRj3zCuui",9,TRUE,NA,"Friday",147,18.3336111111112
"iOS","Thank you @BillyJoel- many friends just told me you gave a very kind shoutout at MSG. Appreciate it- love your music!",21,FALSE,"joy","Friday",147,21.3219444444444
"iOS",".@SanDiegoPD- Fantastic job on handling the thugs who tried to disrupt our very peaceful and well attended rally. Greatly appreciated!",20,FALSE,"positive","Friday",147,21.8061111111112
"iOS","Obama administration fails to screen Syrian refugees' social media accounts:
https://t.co/MMa07nwa44",10,TRUE,"trust","Saturday",147,23.2316666666668
"iOS","Great rally in Fresno, California- great crowd! Thank you! #Trump2016 https://t.co/TVSPvxOmve",11,TRUE,NA,"Saturday",148,1.33166666666693
"Android","The U.S. has 69 treaties with other countries where we would have to defend them and their borders. How nice, but what do we get? NOT ENOUGH",27,FALSE,"fear","Saturday",148,8.78611111111081
"Android","I (we) broke the all-time record for most votes gotten in a Republican Primary - by a lot - and with many states left to go! Thank you.",28,FALSE,"anticipation","Saturday",148,9.78777777777805
"iOS","The failing @nytimes wrote a story about my management style &amp; that I don't have many people. I have 73, Hillary has 800- &amp; I'm beating her.",27,FALSE,"anger","Saturday",148,15.472777777778
"iOS","The media is on a new phony kick about my management style. I spend much less money &amp; get much better results! What we need as Prez!",27,FALSE,"anger","Saturday",148,15.4777777777776
"iOS","I am always on the front page of the failing @nytimes, but when I won the GOP nomination, I'm in the back of the paper. Very dishonest!",27,FALSE,"anger","Saturday",148,15.4800000000002
"iOS","Don't believe the biased and phony media quoting people who work for my campaign. The only quote that matters is a quote from me!",24,FALSE,"negative","Saturday",148,16.5661111111112
"iOS","Does President Obama ever discuss the sneak attack on Pearl Harbor while he's in Japan? Thousands of American lives lost. #MDW",21,FALSE,"negative","Saturday",148,16.5819444444446
"Android","Honor Memorial Day by thinking of and respecting all of the great men and women that gave their lives for us and our country! We love them.",27,FALSE,"positive","Sunday",149,6.07972222222202
"Android","Heading to D.C. to see and hear ROLLING THUNDER. Amazing people that LOVE OUR COUNTRY. Great spirit!",17,FALSE,"positive","Sunday",149,11.7622222222221
"iOS","Good news is that my campaign has perhaps more cash than any campaign in the history of politics- b/c I stand 100% behind everything we do.",26,FALSE,"anger","Sunday",149,16.7208333333335
"iOS","Bill Kristol has been wrong for 2yrs-an embarrassed loser, but if the GOP can't control their own, then they are not a party. Be tough, R's!",26,FALSE,"negative","Sunday",149,17.8877777777775
"Android","The Republican Party has to be smart &amp; strong if it wants to win in November. Can't allow lightweights to set up a spoiler Indie candidate!",26,FALSE,"negative","Sunday",149,17.9741666666666
"iOS","If dummy Bill Kristol actually does get a spoiler to run as an Independent, say good bye to the Supreme Court!",21,FALSE,"anticipation","Sunday",149,18.0336111111114
"Android","Obama says a WALL at our southern border won't enhance our security (wrong) and yet he now wants to build a much bigger wall (fence) at W.H.",27,FALSE,"positive","Monday",150,5.69694444444463
"Android","In getting the endorsement of the 16,500 Border Patrol Agents (thank you), the statement was made that the WALL was very necessary!",22,FALSE,"trust","Monday",150,6.01305555555564
"Android","The endorsement of me by the 16,500 Border Patrol Agents was the first time that they ever endorsed a presidential candidate. Nice!",22,FALSE,"anticipation","Monday",150,6.09277777777766
"Android","Have a great Memorial Day and remember that we will soon MAKE AMERICA GREAT AGAIN!",15,FALSE,NA,"Monday",150,6.44638888888881
"Android","I would have had millions of votes more in the primaries (than Crooked Hillary) if I only had one opponent, instead of sixteen. Broke record",25,FALSE,"fear","Monday",150,15.2213888888887
"Android","I hope everyone had a great Memorial Day!",8,FALSE,"anticipation","Monday",150,15.2511111111114
"Android","I have a judge in the Trump University civil case, Gonzalo Curiel (San Diego), who is very unfair. An Obama pick. Totally biased-hates Trump",24,FALSE,"positive","Monday",150,16.7525000000003
"Android","I should have easily won the Trump University case on summary judgement but have a judge, Gonzalo Curiel, who is totally biased against me.",24,FALSE,"anticipation","Monday",150,16.9280555555556
"Android","So many great things happening - new poll numbers looking good! News conference at 11:00 A.M. today, Trump Tower!",19,FALSE,"positive","Tuesday",151,5.81361111111096
"Android","I have raised/given a tremendous amount of money to our great VETERANS, and have got nothing but bad publicity for doing so. Watch!",23,FALSE,"anger","Tuesday",151,6.70555555555552
"Android","Just finished a press conference in Trump Tower wherein I gave information on which VETERANS groups got the $5,600,000 that I raised/gave!",22,FALSE,"positive","Tuesday",151,11.8994444444443
"Android","So many veterans groups are beyond happy with all of the money I raised/gave! It was my great honor - they do an amazing job.",25,FALSE,"positive","Tuesday",151,11.9547222222225
"iOS","Join me in Sacramento, California-tomorrow evening @ 7pm! #Trump2016
https://t.co/W7xy7eXcii https://t.co/km0rRYSDnO",10,TRUE,"anticipation","Tuesday",151,16.2019444444443
"iOS","I will be interviewed on @seanhannity tonight at 10pmE on @FoxNews. Enjoy!",12,FALSE,"anticipation","Tuesday",151,17.8655555555556
"iOS","Katie Couric, the third rate reporter, who has been largely forgotten, should be ashamed of herself for the fraudulent editing of her doc.",23,FALSE,"negative","Tuesday",151,18.2450000000001
"iOS","I am getting great credit for my press conference today. Crooked Hillary should be admonished for not having a press conference in 179 days.",24,FALSE,"positive","Tuesday",151,18.2925000000002
"iOS","Congratulations to @seanhannity on his tremendous increase in television ratings. Speaking of ratings- I will be on his show tonight @ 10pE.",22,FALSE,"positive","Tuesday",151,18.3077777777778
"Android","So I raised/gave $5,600,000 for the veterans and the media makes me look bad! They do anything to belittle - totally biased.",22,FALSE,"negative","Wednesday",152,8.29944444444413
"iOS","Join me in San Jose, California- tomorrow evening at 7pm! 
#MakeAmericaGreatAgain #Trump2016
https://t.co/jLQukR550J https://t.co/Uds8OdH3A4",13,TRUE,"anticipation","Wednesday",152,15.7772222222222
"Android","Crooked Hillary Clinton is a fraud who has put the public and country at risk by her illegal and very stupid use of e-mails. Many missing!",26,FALSE,"negative","Wednesday",152,17.2766666666664
"iOS","Same failing @nytimes ""reporter"" who wrote discredited women's story last week wrote another terrible story on me today- will never learn!",21,FALSE,"anger","Wednesday",152,19.350277777778
"iOS","Thank you Sacramento, California! #MakeAmericaGreatAgain https://t.co/t75Zxn9L6f",6,TRUE,NA,"Thursday",152,23.9761111111113
"Android","Crooked Hillary Clinton has zero natural talent - she should not be president. Her temperament is bad and her decision making ability-zilch!",22,FALSE,"positive","Thursday",153,10.0558333333331
"Android","Bernie Sanders was right when he said that Crooked Hillary Clinton was not qualified to be president because she suffers from BAD judgement!",23,FALSE,"positive","Thursday",153,10.172777777778
"Android","Do you ever notice that @CNN gives me very little proper representation on my policies. Just watched-nobody knew anything about my foreign P",23,FALSE,"negative","Thursday",153,10.953888888889
"Android","Wow, USA Today did todays cover story on my record in lawsuits. Verdict: 450 wins, 38 losses. Isn't that what you want for your president?",25,FALSE,"trust","Thursday",153,11.5311111111114
"iOS","Join me in San Jose, California- tonight!
#MakeAmericaGreatAgain #Trump2016
Tickets: https://t.co/jLQukR550J https://t.co/OrEhKJZ5Rd",10,TRUE,"positive","Thursday",153,11.6233333333332
"Android","With all of the Crooked Hillary Clinton's foreign policy experience, she has made so many mistakes - and I mean real monsters! No more HRC.",25,FALSE,"trust","Thursday",153,11.8138888888889
"Android","Even though I have a very biased and unfair judge in the Trump U civil case in San Diego, I have thousands of great reviews &amp; will win case!",29,FALSE,"negative","Thursday",153,11.9058333333335
"Android","After the litigation is disposed of and the case won, I have instructed my execs to open Trump U(?), so much interest in it! I will be pres.",28,FALSE,"anticipation","Thursday",153,12.0438888888887
"Android","Crooked Hillary Clinton, who I would love to call Lyin' Hillary, is getting ready to totally misrepresent my foreign policy positions.",21,FALSE,"negative","Thursday",153,12.1080555555559
"Android","Crooked Hillary no longer has credibility - too much failure in office. People will not allow another four years of incompetence!",21,FALSE,"negative","Thursday",153,14.2591666666669
"Android","Bad performance by Crooked Hillary Clinton! Reading poorly from the telepromter! She doesn't even look presidential!",16,FALSE,"negative","Thursday",153,14.3038888888887
"iOS","So great to have the endorsement and support of Paul Ryan. We will both be working very hard to Make America Great Again!",23,FALSE,NA,"Thursday",153,16.2149999999999
"Android","A 60% increase in Texas Blue Cross/Blue Shield through ObamaCare. I told you so, there is panic and anger as healthcare costs explode!",23,FALSE,"negative","Thursday",153,17.2805555555558
"iOS",".@Natalie_Gulbis- Thank you for the nice piece in @SInow / @Golf_com.
Keep up the great work! https://t.co/JCZPCFx10X",16,TRUE,NA,"Thursday",153,20.2219444444447
"iOS","Join me in Redding, California- tomorrow at 1:00pm. #Trump2016
Tickets: https://t.co/tyllhxJHC7",10,TRUE,"anticipation","Thursday",153,22.6488888888889
"iOS","On June 22- I will be going to Scotland to celebrate the opening of the newly renovated @TrumpTurnberry Resort, the worlds best.",22,FALSE,NA,"Thursday",153,22.6611111111108
"iOS","After @TrumpTurnberry I will be visiting Aberdeen, the oil capital of Europe, to see my great club, @TrumpScotland.",18,FALSE,NA,"Thursday",153,22.6847222222223
"iOS","After @TrumpScotland, I will visit @TrumpDoonbeg in Ireland, the magnificent resort fronting on the Atlantic Ocean.",16,FALSE,"positive","Thursday",153,22.7075
"iOS","Then, on June 25th- back to the USA to MAKE AMERICA GREAT AGAIN!",13,FALSE,NA,"Thursday",153,22.7141666666664
"Android","Terrible jobs report just reported. Only 38,000 jobs added. Bombshell!",10,FALSE,"anger","Friday",154,7.61750000000006
"Android","Rally last night in San Jose was great. Tremendous love and enthusiasm in the hall. Big crowd. Outside, small group of thugs burned Am flag!",25,FALSE,"joy","Friday",154,7.73083333333352
"Android","I don't watch or do @Morning_Joe anymore. Small audience, low ratings! I hear Mika has gone wild with hate. Joe is Joe. They lost their way!",26,FALSE,"negative","Friday",154,8.09805555555545
"Android","In Crooked Hillary's telepromter speech yesterday, she made up things that I said or believe but have no basis in fact. Not honest!",23,FALSE,"positive","Friday",154,8.23055555555584
"iOS","""I'm a former chief of police in a border town. I'm Hispanic, I'm proud to be Hispanic and I'm 100% behind Trump.""
https://t.co/8YtBU7j17m",22,TRUE,"positive","Friday",154,11.0297222222223
"iOS","So much interest in my visit to Scotland! I greatly look forward to attending the opening event @TrumpTurnberry- taking place on June 24th.",23,FALSE,"positive","Friday",154,14.0547222222219
"iOS","Great evening in San Jose other than the thugs. My supporters are far tougher if they want to be, but fortunately they are not hostile.",25,FALSE,"anger","Friday",154,14.1238888888888
"iOS","Thank you Redding, California!
#MakeAmericaGreatAgain #CAPrimary https://t.co/nFiydpTpPn",6,TRUE,NA,"Friday",154,17.347777777778
"Android","Muhammad Ali is dead at 74! A truly great champion and a wonderful guy. He will be missed by all!",20,FALSE,"joy","Saturday",154,23.4841666666664
"Android","Many of the thugs that attacked the peaceful Trump supporters in San Jose were illegals. They burned the American flag and laughed at police",24,FALSE,"positive","Saturday",155,8.07583333333355
"Android","The Mayor of San Jose did a terrible job of ordering the  protection of innocent people. The thugs were lucky supporters remained peaceful!",24,FALSE,"positive","Saturday",155,8.18583333333345
"Android","We just had the worst jobs report since 2010.",9,FALSE,NA,"Saturday",155,8.24055555555583
"iOS","Thank you Attorney General Gonzales, so many people feel this way. 
https://t.co/fMR8YYiiMz",12,TRUE,"anger","Saturday",155,16.4036111111109
"Android","The Clinton News Network, sometimes referred to as @CNN, is getting more and more biased.They act so indignant-hear them behind closed doors",22,FALSE,"anger","Sunday",156,16.6133333333335
"Android","I am watching @CNN very little lately because they are so biased against me. Shows are predictable garbage! CNN and MSM is one big lie!",25,FALSE,"negative","Sunday",156,16.9336111111111
"Android","Hillary Clinton is unfit to be president. She has bad judgement, poor leadership skills and a very bad and destructive track record. Change!",23,FALSE,"fear","Sunday",156,17.2502777777779
"Android","People like @KatyTurNBC report on my campaign, but have zero access. They say what they want without any knowledge.True of so much of media!",24,FALSE,NA,"Monday",157,6.39833333333354
"Android","Just like I have been able to spend far less money than  others on the campaign and finish #1, so too should our country. We can be great!",29,FALSE,"anger","Monday",157,7.93527777777786
"Android","Crooked Hillary Clinton has not held a news conference in more than 7 months. Her record is so bad she is unable to answer tough questions!",26,FALSE,"negative","Monday",157,8.25527777777756
"Android","Crooked Hillary is being badly criticized (for a Wall Street paid for ad) by PolitiFact for a false ad on me on women. She is a total fraud!",28,FALSE,"negative","Monday",157,8.39833333333308
"Android","A massive blow to Obama's message - only 38,000 new jobs for month in just issued jobs report. That's REALLY bad!",21,FALSE,"anger","Monday",157,8.71472222222201
"iOS","I am getting bad marks from certain pundits because I have a small campaign staff. But small is good, flexible, save money and number one!",25,FALSE,"anger","Monday",157,8.85861111111126
"iOS","Remembering the fallen heroes on #DDay - June 6, 1944. https://t.co/od7vsDMlHY",11,TRUE,NA,"Monday",157,9.49638888888876
"Android","A former Secret Service Agent for President Clinton excoriates Crooked Hillary describing her as ERRATIC &amp; VIOLENT. Bad temperament for pres",21,FALSE,"negative","Monday",157,20.853333333333
"Android","In just out book, Secret Service Agent Gary Byrne doesn't believe that Crooked Hillary has the temperament or integrity to be the president!",23,FALSE,"trust","Monday",157,21.3522222222223
"iOS","Thank you! Together we will #MakeAmericaGreatAgain! https://t.co/7Jk6voyzue",7,TRUE,NA,"Tuesday",158,17.7572222222225
"Android","I will be interviewed tonight on @seanhannity - Enjoy!  10:00 P.M.",12,FALSE,"anticipation","Tuesday",158,18.8772222222221
"Android","I will be speaking about our great journey to the Republican nomination at 9:00 P.M. The movement toward a country that WINS again continues",24,FALSE,"positive","Tuesday",158,19.6950000000002
"iOS","Thank you Montana! #Trump2016
https://t.co/rOvTapLnWG https://t.co/PyHiy7vjO6",5,TRUE,NA,"Tuesday",158,22.2080555555556
"iOS","Thank you New Jersey! #Trump2016
https://t.co/PgIYkHLGtI https://t.co/MyJMOKdpJ9",6,TRUE,NA,"Tuesday",158,22.362222222222
"iOS","Thank you South Dakota! #Trump2016 
https://t.co/GbRTQdxIj4 https://t.co/pNqwOrY0ZB",7,TRUE,NA,"Tuesday",158,22.5338888888887
"iOS","Thank you New Mexico! #Trump2016
https://t.co/wNOY8Pc2kM https://t.co/osWzVxNkJx",6,TRUE,NA,"Tuesday",158,22.6602777777778
"iOS","Thank you California! #Trump2016 
https://t.co/GusL2UPrX2 https://t.co/H6D25S1TR5",6,TRUE,NA,"Tuesday",158,22.9902777777775
"Android","Thank you to all for your wonderful comments on my speech. I could feel the electricity in thr air. Great reviews - most votes ever recieved",26,FALSE,"positive","Wednesday",159,6.8702777777778
"Android","Nobody is watching @Morning_Joe anymore. Gone off the deep end - bad ratings. You won't believe what I am watching now!",21,FALSE,"anger","Wednesday",159,7.14861111111145
"iOS","MAKE AMERICA GREAT AGAIN!
#AmericaFirst #Trump2016 
https://t.co/42OpVsjXjp",6,TRUE,NA,"Wednesday",159,15.4577777777777
"Android","I would have had many millions of votes more than Crooked Hillary Clinton except for the fact that I had 16 opponents, she had one!",25,FALSE,NA,"Wednesday",159,19.9122222222222
"Android","Bernie Sanders must really dislike Crooked Hillary after the way she played him. Many of his supporters, because of trade, will come to me.",24,FALSE,"anger","Wednesday",159,20.7674999999997
"Android","As expected, the media is very much against me. Their dishonesty is amazing but, just like our big wins in the primaries, we will win!",25,FALSE,"anticipation","Thursday",160,7.1986111111114
"Android","Crooked Hillary Clinton will be a disaster on jobs, the economy, trade, healthcare, the military, guns and just about all else. Obama plus!",23,FALSE,"fear","Thursday",160,7.49000000000001
"iOS","A message of condolences and support regarding the terrorist attacks in Tel Aviv: 
https://t.co/iulXLEANei",14,TRUE,"anger","Thursday",160,14.4469444444442
"iOS","How long did it take your staff of 823 people to think that up--and where are your 33,000 emails that you deleted? https://t.co/gECLNtQizQ",23,TRUE,NA,"Thursday",160,15.6755555555555
"iOS","Join me! #Trump2016

6/10: Richmond
https://t.co/I2CJSqAlyl

6/11: Tampa
https://t.co/6jk33orxXG

6/11: Pittsburgh
https://t.co/bwgL1ZXtC7",6,TRUE,"positive","Thursday",160,21.4908333333333
"Android","Pocahontas is at it again! Goofy Elizabeth Warren, one of the least productive U.S. Senators, has a nasty mouth. Hope she is V.P. choice.",24,FALSE,"positive","Friday",161,7.13027777777756
"iOS","Join me! 
6/10: Richmond, VA - 8pm
6/11: Tampa, FL - 11am
6/11: Pittsburgh, PA - 3pm
6/13: Portsmouth, NH - 2:30pm
https://t.co/kv624y9UOm",19,TRUE,"positive","Friday",161,8.22833333333324
"Android","The great boxing promoter, Don King, just endorsed me. Nice!",10,FALSE,"positive","Friday",161,10.172777777778
"Android","Heading to D.C. to speak at Faith and Freedom Coalition and visit OPO.",13,FALSE,"positive","Friday",161,10.9319444444443
"iOS","2004 VIDEO:
Pocahontas describing Crooked Hillary Clinton as a Corporate Donor Puppet. Time for change! #Trump2016 
https://t.co/rZ1MqUzpKU",16,TRUE,"anticipation","Friday",161,11.2036111111108
"iOS","#FlashbackFriday #CrookedHillary https://t.co/pvrBb7v4NG",3,TRUE,NA,"Friday",161,14.4536111111113
"iOS","Heading to Richmond, Virginia now. Join me tonight! #Trump2016
Tickets: https://t.co/I2CJSqiKGN",10,TRUE,"positive","Friday",161,15.661388888889
"iOS","Thank you @FaithandFreedom Coalition! An honor joining you today- to discuss our shared values.
#RTM2016 #Trump2016 https://t.co/Ye6IhOW6ZM",16,TRUE,"positive","Friday",161,16.4105555555552
"iOS","Thank you Richmond, Virginia! 
#Trump2016 https://t.co/SxU4yzCLQf",6,TRUE,NA,"Saturday",161,23.5122222222224
"Android","Mitt Romney had his chance to beat a failed president but he choked like a dog. Now he calls me racist-but I am least racist person there is",28,FALSE,"trust","Saturday",162,6.30527777777797
